core_id,layer_group_id,layer_group_type,duration(us),inst_num,cache_miss,gdma_rd(Bytes),gdma_wr(Bytes),cdma0_recv(B),cmda0_wr(B),cdma1_recv(B),cmda1_wr(B)
2,8163,NOTIFY,4.16,83,4,0,128,0,0,0,0
2,8543,POLL,4.76,83,4,0,128,0,0,0,0
2,7676,ACTIVE,4.16,83,4,0,128,0,0,0,0
2,8544,POLL,5.04,83,4,0,128,0,0,0,0
2,7677,MULT,4.48,83,4,0,128,0,0,0,0
2,8015,SPLIT,4.16,83,4,0,128,0,0,0,0
2,8545,POLL,3.96,83,4,0,128,0,0,0,0
2,7678,ADD,5.32,83,4,0,128,0,0,0,0
2,8233,NOTIFY,6,83,4,0,128,0,0,0,0
2,8016,SPLIT,5.48,83,4,0,128,0,0,0,0
2,7679,CONV,550.08,160,5,25600,128,25600,25600,51200,51200
2,7682,ACTIVE,2.88,83,4,0,128,0,0,0,0
2,8017,CONCAT,3.36,83,4,0,128,0,0,0,0
2,8362,NOTIFY,4.32,83,4,0,128,0,0,0,0
2,8670,POLL,4.24,83,4,0,128,0,0,0,0
2,8018,CONCAT,4.64,83,4,0,128,0,0,0,0
2,8363,NOTIFY,1.76,83,4,0,128,0,0,0,0
2,8019,CONCAT,3.76,83,4,0,128,0,0,0,0
2,8364,NOTIFY,6.64,83,4,0,128,0,0,0,0
2,8671,POLL,2.28,83,4,0,128,0,0,0,0
2,8020,CONCAT,3,83,4,0,128,0,0,0,0
2,8365,NOTIFY,3.68,83,4,0,128,0,0,0,0
2,8460,POLL,2.88,83,4,0,128,0,0,0,0
2,5676,TFU,38.36,79,2,237568,128,491520,491520,245760,245760
2,8164,NOTIFY,4.44,83,4,0,128,0,0,0,0
2,8546,POLL,6.52,83,4,0,128,0,0,0,0
2,7683,ACTIVE,4.2,83,4,0,128,0,0,0,0
2,8234,NOTIFY,5.44,83,4,0,128,0,0,0,0
2,8547,POLL,4.16,83,4,0,128,0,0,0,0
2,7684,MULT,4.44,83,4,0,128,0,0,0,0
2,8021,SPLIT,5.08,83,4,0,128,0,0,0,0
2,8366,NOTIFY,4.76,83,4,0,128,0,0,0,0
2,8548,POLL,5,83,4,0,128,0,0,0,0
2,7685,ADD,17.64,83,4,0,128,0,0,0,0
2,8022,SPLIT,1.88,83,4,0,128,0,0,0,0
2,7686,CONV,540.24,160,5,25600,128,25600,25600,51200,51200
2,7689,ACTIVE,3.68,83,4,0,128,0,0,0,0
2,8023,CONCAT,3.4,83,4,0,128,0,0,0,0
2,8024,CONCAT,4.12,83,4,0,128,0,0,0,0
2,8367,NOTIFY,4.68,83,4,0,128,0,0,0,0
2,8025,CONCAT,3.76,83,4,0,128,0,0,0,0
2,8368,NOTIFY,2.52,83,4,0,128,0,0,0,0
2,8672,POLL,1.64,83,4,0,128,0,0,0,0
2,8026,CONCAT,3.76,83,4,0,128,0,0,0,0
2,8369,NOTIFY,9.64,83,4,0,128,0,0,0,0
2,8461,POLL,2,83,4,0,128,0,0,0,0
2,5677,TFU,39.48,79,2,237568,128,491520,491520,245760,245760
2,8165,NOTIFY,4.28,83,4,0,128,0,0,0,0
2,8549,POLL,4.88,83,4,0,128,0,0,0,0
2,7690,ACTIVE,4.76,83,4,0,128,0,0,0,0
2,8550,POLL,5.28,83,4,0,128,0,0,0,0
2,7691,MULT,4.56,83,4,0,128,0,0,0,0
2,8027,SPLIT,4.64,83,4,0,128,0,0,0,0
2,8370,NOTIFY,4.4,83,4,0,128,0,0,0,0
2,8551,POLL,4.76,83,4,0,128,0,0,0,0
2,7692,ADD,4.72,83,4,0,128,0,0,0,0
2,8028,SPLIT,1.68,83,4,0,128,0,0,0,0
2,7693,CONV,521.36,160,5,25600,128,25600,25600,51200,51200
2,7696,ACTIVE,3.48,83,4,0,128,0,0,0,0
2,8029,CONCAT,3.32,83,4,0,128,0,0,0,0
2,8030,CONCAT,3.92,83,4,0,128,0,0,0,0
2,8371,NOTIFY,5,83,4,0,128,0,0,0,0
2,8031,CONCAT,2.48,83,4,0,128,0,0,0,0
2,8032,CONCAT,2.08,83,4,0,128,0,0,0,0
2,8372,NOTIFY,3.56,83,4,0,128,0,0,0,0
2,8462,POLL,7.84,83,4,0,128,0,0,0,0
2,5678,TFU,39.52,79,2,237568,128,491520,491520,245760,245760
2,8166,NOTIFY,3.96,83,4,0,128,0,0,0,0
2,8552,POLL,5.08,83,4,0,128,0,0,0,0
2,7697,ACTIVE,4.76,83,4,0,128,0,0,0,0
2,8235,NOTIFY,3.88,83,4,0,128,0,0,0,0
2,8553,POLL,3.96,83,4,0,128,0,0,0,0
2,7698,MULT,5.52,83,4,0,128,0,0,0,0
2,8033,SPLIT,5.52,83,4,0,128,0,0,0,0
2,8373,NOTIFY,4.48,83,4,0,128,0,0,0,0
2,8554,POLL,4.92,83,4,0,128,0,0,0,0
2,7699,ADD,4,83,4,0,128,0,0,0,0
